action_survey_desc;Send your [GetTreasurerName] on a mission to survey a province within your demesne.;;;;;;;;;;;;;x
action_tend_wounded;Tend the Wounded;;;;;;;;;;;;;x
action_tend_wounded_desc;Send your [GetLordSpiritualName] to tend the wounded during war, increasing your army's morale.;;;;;;;;;;;;;x
addbodyguard2;You saved my life, now it is yours to guard from this day forth!;;;;;;;;;;;;;x
addbodyguard;I could do with a new personal guard.;;;;;;;;;;;;;x
addcourtier;I could always use capable people - summon them to Court.;;;;;;;;;;;;;x
add_friend;Become Friends;;;;;;;;;;;;;x
add_friend_desc;Become friends with this person.;;;;;;;;;;;;;x
admiral_appointed;Lord Admiral Appointed;;;;;;;;;;;;;x
admiral_appointed_ai;Lord Admiral Appointed;;;;;;;;;;;;;x
adopted;Adopted;;;;;;;;;;;;;x
adopted_desc;[Root.GetFirstName] has been adopted from an orphanage. Though they carry the dynastic name of their adoptive parent, they must live with the stigma of not being a true successor for the rest of their lives.;;;;;;;;;;;;;x
adopt_orphan;Adopt an Orphan;;;;;;;;;;;;;x
adopt_orphan_desc;Adopt an Orphan from a local orphanage to continue your dynastic name after you have perished.;;;;;;;;;;;;;x
adopt_orphan_girl_desc;Adopt an Orphan Girl from a local orphanage to continue your dynastic name after you have perished.;;;;;;;;;;;;;x
adopt_orphan_immortal;Adopt an Orphan;;;;;;;;;;;;;x
adopt_orphan_immortal_desc;Adopt an Orphan from the local orphanage to continue your dynasty after you perish.;;;;;;;;;;;;;x
adventure.1.desc;Today was the most boring day of my life. I was called out of bed too early, then needed to sit with my boring guardian and after that, I needed to play with one of those annoying children.;;;;;;;;;;;;;x
adventure.10.desc;I climbed up a nearby ruin. It was slippery, but I am very good at climbing, so I didn't fall. Once on the top, I saw a shiny artifact. I studied it for hours and it was already night when I went home.;;;;;;;;;;;;;x
adventure.101.name;I have to show this to my parents!;;;;;;;;;;;;;x
adventure.11.desc;While I went home after a tiresome search, I saw something in the distance. It was [From.GetName], struggling to walk. Relieved, I picked [From.GetHerHim] up and took [From.GetHerHim] home.;;;;;;;;;;;;;x
adventure.11.name;Let's do something fun!;;;;;;;;;;;;;x
adventure.111.name;Let's call for the very best healers!;;;;;;;;;;;;;x
adventure.2.desc;One of my servants reported that little [From.GetName] had gone missing.;;;;;;;;;;;;;x
adventure.21.name;Let's organise a search effort.;;;;;;;;;;;;;x
adventure.22.name;It's a waste of resources.;;;;;;;;;;;;;x
adventure.3.desc;I have died.;;;;;;;;;;;;;x
adventure.31.name;That's sad.;;;;;;;;;;;;;x
adventure.32.name;I can always make more!;;;;;;;;;;;;;x
adventure.4.desc;A farmer found [From.GetName]'s corpse. It was ravaged and blood was everywhere.;;;;;;;;;;;;;x
adventure.41.name;Arrange a proper burial.;;;;;;;;;;;;;x
adventure.42.name;I can always make more children like [From.GetHerHim].;;;;;;;;;;;;;x
adventure.5.desc;I was searching my entire realm for [From.GetName] and when I came home, the servant told me that [From.GetHerHim] was just playing in the basement.;;;;;;;;;;;;;x
adventure.51.name;Let [From.GetHerHim] play;;;;;;;;;;;;;x
adventure.52.name;Well, [From.GetHerHim] needed to learn about punishment eventually;;;;;;;;;;;;;x
adventure.6.desc;I was sleeping when I heard someone yelling outside. I looked out of the window and saw my lost child. I called a servant and she let him in. He was carrying an interesting looking object.;;;;;;;;;;;;;x
adventure.61.name;Let the [GetLordSpiritualName] take a look at it.;;;;;;;;;;;;;x
adventure.62.name;Sell it.;;;;;;;;;;;;;x
adventure.63.name;[From.GetName] can keep it.;;;;;;;;;;;;;x
adventure.7.desc;My parent has allowed me to keep the cool artifact I found. Yay!;;;;;;;;;;;;;x
adventure.71.name;Give it to the local museum.;;;;;;;;;;;;;x
adventure.72.name;Sell it.;;;;;;;;;;;;;x
adventure.73.name;That lady looks very beautiful. Maybe she would appreciate this 'gift'.;;;;;;;;;;;;;x
adventure.8.desc;I need to be quick. This cave wasn't as safe as it looked from the outside. I quickly ran once I saw the monster. However, it was able to hit me and made a grotesque wound.;;;;;;;;;;;;;x
adventure.81.name;At least I live.;;;;;;;;;;;;;x
adventure.9.desc;I was just done playing in the basement when the servant saw me. She looked very worried.;;;;;;;;;;;;;x
adventure.91.name;Grown-ups, they always worry!;;;;;;;;;;;;;x
adventurers;Adventurers;;;;;;;;;;;;;x
adventurers_desc;Wandering parties of Adventurers have established themselves for a time within this province.;;;;;;;;;;;;;x
ADVENTURERTOOL;An Adventurer will appear at Court.;;;;;;;;;;;;;x
AEDRABAD;[Root.Religion.GetRandomGodNameCap] ignore your offering.;;;;;;;;;;;;;x
AEDRAGOOD;[Root.Religion.GetRandomGodNameCap] are pleased at your offering, and have granted you their blessing.;;;;;;;;;;;;;x
AEDRANORMAL;Your offering has increased your favour within your faith.;;;;;;;;;;;;;x
AEDRAOFFERING1DESC;As I placed my offering upon the shrines, I felt a calm cross my mind and I knew [Root.Religion.GetRandomGodNameCap] had noticed.;;;;;;;;;;;;;x
AEDRAOFFERING1OPT;Excellent!;;;;;;;;;;;;;x
AEDRAOFFERING2DESC;As I placed my offering upon the shrines, I felt a warm glow embrace me and my mind was instantly at calm. [Root.Religion.GetRandomGodNameCap] seems to be pleased with my offering.;;;;;;;;;;;;;x
AEDRAOFFERING2OPT;Oh dear.;;;;;;;;;;;;;x
AEDRAOFFERING3DESC;As I left the temple, my offering made, I felt no divine connection or the touch of [Root.Religion.GetRandomGodNameCap].  It was is if they had ignored me.;;;;;;;;;;;;;x
aedra_blessing;Aedric Blessings;;;;;;;;;;;;;x
aedra_blessing_desc;[Root.Religion.GetRandomGodNameCap] seems to be pleased at this one's offering.;;;;;;;;;;;;;x
START_THIRD_ERA_CT;The §YThird Era§! officially starts.;;;;;;;;;;;;;x
EMPEROR_OF_TAMRIEL_GENERAL_PERKS_CT;As Emperor of Tamriel, your authority and might will allow you to become a Warlord and use the Warlord casus belli against the various provinces of Tamriel.\nWthe time is right you will also be able to launch an expedition eastward, to the lands of Mysterious Akavir...;;;;;;;;;;;;;x
EMPEROR_OF_TAMRIEL_NINTH_DIVINE_CT;An increasing amount of Eight Divines faithful are already saying that your feats are comparable to those of the other God of Men, or event greater.;;;;;;;;;;;;;x
agenttt;A Courtier of some agency will appear at Court.;;;;;;;;;;;;;x
ahealth.1.1.opt;That was unexpected...;;;;;;;;;;;;;x
ahealth.1.desc;No one but the Gods, or the occasional lucky mage, lives forever. Not even a Mer like you.;;;;;;;;;;;;;x
ahealth.2.1.opt;Who am I to contradict the Gods?;;;;;;;;;;;;;x
ahealth.2.desc;The Gods, may they be Aedra or Daedra, have taken pity on you and put you out of your suffering.;;;;;;;;;;;;;x
ahealth.3.desc;Your illness demanded too much from your body.;;;;;;;;;;;;;x
aholiday.1.opta;Here is your money - now go get my amulet!;;;;;;;;;;;;;x
aholiday.1.optb;I don't need those people...;;;;;;;;;;;;;x
ahwell;Ah well.;;;;;;;;;;;;;x
AID;AI - You shouldn't be seeing this.;;;;;;;;;;;;;x
AI_evt_d;AI EVENT. OH GOD YOU SHOULDN'T BE SEEING THIS! WHAT DID YOU BREAK!?!?!?;;;;;;;;;;;;;x
AI_evt_opt;AI Event, you shouldn't be seeing this.;;;;;;;;;;;;;x
alchemist;Alchemist;;;;;;;;;;;;;x
alchemist_desc;Alchemy is the art of distilling, deconstructing and recombining various ingredients and materials to unlock their inherent magickal properties in the form of potions that can be consumed when needed. [Root.GetName] has pursued this art as something of an almost obsessive interest.;;;;;;;;;;;;x
alchemy10tdiplo;Diplomacy Potion;;;;;;;;;;;;;x
alchemy10tfortify;Batch of Fortify Potions;;;;;;;;;;;;;x
alchemy10thealing;Batch of Healing Potions;;;;;;;;;;;;;x
alchemy10tintrigue;Intrigue Potion;;;;;;;;;;;;;x
alchemy10tlearning;Learning Potion;;;;;;;;;;;;;x
alchemy10tmagicka;Magicka Potion;;;;;;;;;;;;;x
alchemy10tmartial;Martial Potion;;;;;;;;;;;;;x
alchemy10tpolymorph;Polymorph Potion;;;;;;;;;;;;;x
alchemy10tspecial;Special Brew;;;;;;;;;;;;;x
alchemy10tsteward;Stewardship Potion;;;;;;;;;;;;;x
alchemy1t;Fertility Potion;;;;;;;;;;;;;x
alchemy5t;Health Potion;;;;;;;;;;;;;x
alchemy_10_desc;My supply is thinning out. Shopping spree! Frost salts five a gallon, what a bargain!  Daedra hearts, toenail clippings and troll fat!;;;;;;;;;;;;;x
alchemy_10_optionA;What marvellous findings!;;;;;;;;;;;;;x
alchemy_10_optionB;I'll buy this month-old stool sample - it will have to do.;;;;;;;;;;;;;x
alchemy_1_desc;Who would have known that adding cheese to a blisterwort potion would do such a thing!;;;;;;;;;;;;;x
alchemy_1_modifier;Good potion;;;;;;;;;;;;;x
alchemy_1_option;I will remember this!;;;;;;;;;;;;;x
alchemy_2_desc;Mixing nightshade into this healing potion was a bad idea...;;;;;;;;;;;;;x
alchemy_2_modifier;Bad potion;;;;;;;;;;;;;x
alchemy_2_option;I feel like a dying old dog.;;;;;;;;;;;;;x
alchemy_3_desc;By applying this mud I made from some herbs and cucumber, my skin now feels silky smooth.;;;;;;;;;;;;;x
alchemy_3_option;As smooth as a baby!;;;;;;;;;;;;;x
